-1.171919226646423340e+00,-1.203762292861938477e+00,-6.131942272186279297e-01,-1.301804780960083008e+00,-1.095883488655090332e+00,-1.263123869895935059e+00,-1.188959598541259766e+00,-6.884162425994873047e-01,-1.188716292381286621e+00,-8.467109799385070801e-01,-7.059558033943176270e-01,-1.120136022567749023e+00,-6.675109863281250000e-01,-9.661868810653686523e-01,-8.459950685501098633e-01,-1.027569174766540527e+00,-1.067540407180786133e+00,-8.322229981422424316e-01,-7.398226261138916016e-01,-9.539422392845153809e-01,-5.434736609458923340e-01,-5.604086518287658691e-01,-9.769034385681152344e-01,-8.013738989830017090e-01,-6.488316655158996582e-01,-8.031314611434936523e-01,-2.944972217082977295e-01,-6.713981032371520996e-01,-5.971310138702392578e-01,-7.636020779609680176e-01,-4.333814680576324463e-01,-8.434627652168273926e-01,-5.021685957908630371e-01,-7.447260618209838867e-01,-7.163515686988830566e-01,-6.882762908935546875e-01,-6.435233354568481445e-01,-5.009209513664245605e-01,-7.291097640991210938e-01,2.742383629083633423e-03,-6.219369173049926758e-01,-5.287005901336669922e-01,1.434863805770874023e-01,8.520089089870452881e-03,-9.664215147495269775e-03,-9.200163185596466064e-03,-4.879081845283508301e-01,7.612813115119934082e-01,9.664748907089233398e-01,5.870190262794494629e-01
-1.295308470726013184e+00,-1.111917614936828613e+00,-5.408042669296264648e-01,-1.204068541526794434e+00,-9.878810644149780273e-01,-1.237510085105895996e+00,-1.220398545265197754e+00,-6.529463529586791992e-01,-1.050494432449340820e+00,-6.741157770156860352e-01,-7.177316546440124512e-01,-9.658681750297546387e-01,-5.706110000610351562e-01,-9.954027533531188965e-01,-8.105614185333251953e-01,-9.977539777755737305e-01,-1.044811010360717773e+00,-7.350454926490783691e-01,-8.549830913543701172e-01,-1.032999634742736816e+00,-3.551975488662719727e-01,-5.314304828643798828e-01,-8.163997530937194824e-01,-8.763208985328674316e-01,-7.339692711830139160e-01,-7.380461692810058594e-01,-2.839773297309875488e-01,-6.625969409942626953e-01,-4.385083317756652832e-01,-8.164772391319274902e-01,-4.769549965858459473e-01,-7.808019518852233887e-01,-4.430243670940399170e-01,-8.499419093132019043e-01,-7.913066148757934570e-01,-7.351032495498657227e-01,-7.596597075462341309e-01,-4.281433820724487305e-01,-7.467538118362426758e-01,-5.383566766977310181e-02,-4.836606383323669434e-01,-4.781095981597900391e-01,1.869076192378997803e-01,8.287725597620010376e-02,-9.262714534997940063e-02,1.150057986378669739e-01,-4.201891720294952393e-01,7.923554778099060059e-01,9.512888193130493164e-01,6.197789907455444336e-01
-1.234845638275146484e+00,-1.231803059577941895e+00,-7.657322883605957031e-01,-1.218908786773681641e+00,-1.086538672447204590e+00,-1.286383152008056641e+00,-1.200624108314514160e+00,-5.963595509529113770e-01,-1.080182790756225586e+00,-9.168166518211364746e-01,-7.123273611068725586e-01,-9.257772564888000488e-01,-6.766326427459716797e-01,-9.356732964515686035e-01,-8.611341118812561035e-01,-9.826841354370117188e-01,-1.092774271965026855e+00,-7.653070688247680664e-01,-9.425375461578369141e-01,-9.757394790649414062e-01,-4.893240332603454590e-01,-5.817356109619140625e-01,-8.029540777206420898e-01,-8.976151347160339355e-01,-7.573779821395874023e-01,-7.275678515434265137e-01,-2.637788355350494385e-01,-6.539664268493652344e-01,-5.310190916061401367e-01,-6.822736263275146484e-01,-5.265272855758666992e-01,-6.941961050033569336e-01,-4.333791136741638184e-01,-7.589104175567626953e-01,-7.857221364974975586e-01,-7.690938115119934082e-01,-6.099447011947631836e-01,-5.067478418350219727e-01,-7.901347875595092773e-01,4.528469592332839966e-02,-4.938472807407379150e-01,-4.556796252727508545e-01,1.554254889488220215e-01,-2.733744680881500244e-02,9.101337939500808716e-02,1.146116927266120911e-01,-5.057792067527770996e-01,7.757808566093444824e-01,9.796203374862670898e-01,5.677322745323181152e-01
-1.183311820030212402e+00,-1.199407935142517090e+00,-5.710616111755371094e-01,-1.133149623870849609e+00,-9.806448817253112793e-01,-1.187291979789733887e+00,-1.208018422126770020e+00,-5.745888352394104004e-01,-1.143593311309814453e+00,-8.393187522888183594e-01,-6.838882565498352051e-01,-1.009069681167602539e+00,-5.829656720161437988e-01,-1.064679026603698730e+00,-6.845737695693969727e-01,-9.786878228187561035e-01,-1.083214521408081055e+00,-7.822477221488952637e-01,-9.356018304824829102e-01,-9.443091154098510742e-01,-5.379186272621154785e-01,-5.554003119468688965e-01,-7.845234870910644531e-01,-8.817365169525146484e-01,-6.756016612052917480e-01,-8.892673254013061523e-01,-2.211906015872955322e-01,-6.745494604110717773e-01,-5.827565193176269531e-01,-6.880289912223815918e-01,-4.215287268161773682e-01,-7.443689107894897461e-01,-3.683456778526306152e-01,-8.799897432327270508e-01,-7.853472232818603516e-01,-6.575320363044738770e-01,-5.815697908401489258e-01,-4.455116689205169678e-01,-7.499970793724060059e-01,1.151835694909095764e-01,-5.625557303428649902e-01,-5.500276088714599609e-01,2.412127554416656494e-01,-3.560240566730499268e-02,-7.283604890108108521e-02,1.251800954341888428e-01,-5.100936889648437500e-01,8.647143840789794922e-01,9.943001270294189453e-01,5.618925690650939941e-01
-1.087554216384887695e+00,-1.207020163536071777e+00,-6.153079271316528320e-01,-1.284435510635375977e+00,-1.033310294151306152e+00,-1.230676412582397461e+00,-1.165756225585937500e+00,-6.412692666053771973e-01,-1.091514348983764648e+00,-8.145617246627807617e-01,-6.426884531974792480e-01,-9.113639593124389648e-01,-6.417147517204284668e-01,-1.073451638221740723e+00,-7.937188744544982910e-01,-9.290704131126403809e-01,-1.013336896896362305e+00,-7.438691258430480957e-01,-8.221217393875122070e-01,-9.832991957664489746e-01,-5.347256064414978027e-01,-5.619884133338928223e-01,-8.491962552070617676e-01,-8.617457151412963867e-01,-6.457299590110778809e-01,-7.945223450660705566e-01,-2.925425767898559570e-01,-6.982238888740539551e-01,-5.251968502998352051e-01,-7.031707167625427246e-01,-3.125838935375213623e-01,-7.835436463356018066e-01,-3.918108940124511719e-01,-8.206329345703125000e-01,-7.894077897071838379e-01,-7.765601277351379395e-01,-5.997881293296813965e-01,-4.406418800354003906e-01,-6.595954298973083496e-01,1.646500825881958008e-02,-5.309979319572448730e-01,-4.295698702335357666e-01,2.222754657268524170e-01,-1.518716365098953247e-01,1.016381010413169861e-01,6.080870330333709717e-02,-5.239406228065490723e-01,7.715631127357482910e-01,1.031911611557006836e+00,5.685560107231140137e-01
-1.270541667938232422e+00,-1.120863437652587891e+00,-8.113262653350830078e-01,-1.236991524696350098e+00,-1.027902841567993164e+00,-1.169239997863769531e+00,-1.222853302955627441e+00,-7.198911905288696289e-01,-1.042002677917480469e+00,-8.063807487487792969e-01,-7.098642587661743164e-01,-9.726464152336120605e-01,-7.051661014556884766e-01,-1.002609133720397949e+00,-7.249759435653686523e-01,-9.665433764457702637e-01,-1.162403941154479980e+00,-7.431288957595825195e-01,-7.200359702110290527e-01,-9.578332304954528809e-01,-5.930175781250000000e-01,-4.784832298755645752e-01,-9.517078399658203125e-01,-8.281776905059814453e-01,-6.705023050308227539e-01,-7.223722338676452637e-01,-1.966562867164611816e-01,-6.584578156471252441e-01,-6.441531777381896973e-01,-7.696081399917602539e-01,-4.038995206356048584e-01,-7.624710202217102051e-01,-3.811029493808746338e-01,-9.099056124687194824e-01,-8.005753159523010254e-01,-7.326985001564025879e-01,-5.987912416458129883e-01,-4.929800927639007568e-01,-5.869314670562744141e-01,1.186437159776687622e-02,-4.947592914104461670e-01,-3.903396725654602051e-01,2.259527444839477539e-01,-6.910593062639236450e-02,3.481693565845489502e-02,2.113493531942367554e-02,-4.701046347618103027e-01,6.782665848731994629e-01,1.002664327621459961e+00,5.902901291847229004e-01
-1.208658933639526367e+00,-1.247449278831481934e+00,-6.425663828849792480e-01,-1.264681935310363770e+00,-1.094333052635192871e+00,-1.276602983474731445e+00,-1.210726261138916016e+00,-5.731770396232604980e-01,-1.120053291320800781e+00,-8.568346500396728516e-01,-5.604482293128967285e-01,-9.660063982009887695e-01,-5.748075842857360840e-01,-1.004614353179931641e+00,-8.244099020957946777e-01,-9.338316321372985840e-01,-1.076784729957580566e+00,-7.175103425979614258e-01,-8.651893138885498047e-01,-9.211884140968322754e-01,-4.843131303787231445e-01,-4.927129149436950684e-01,-8.265817165374755859e-01,-8.451058268547058105e-01,-6.519181132316589355e-01,-8.227601647377014160e-01,-2.398739159107208252e-01,-6.539872884750366211e-01,-5.598232150077819824e-01,-6.719027757644653320e-01,-4.375851750373840332e-01,-7.161214351654052734e-01,-4.689579606056213379e-01,-7.867818474769592285e-01,-7.941309213638305664e-01,-6.344949603080749512e-01,-5.730047821998596191e-01,-4.167311787605285645e-01,-6.684174537658691406e-01,-7.389517128467559814e-02,-5.155385136604309082e-01,-4.143799841403961182e-01,1.765531897544860840e-01,-1.209421902894973755e-01,-3.615659475326538086e-02,1.940893232822418213e-01,-4.444154202938079834e-01,7.247250676155090332e-01,9.748711585998535156e-01,5.868750810623168945e-01
-1.115345597267150879e+00,-1.206213355064392090e+00,-6.767099499702453613e-01,-1.273116827011108398e+00,-9.565733075141906738e-01,-1.260565280914306641e+00,-1.277880549430847168e+00,-7.004159092903137207e-01,-1.117957115173339844e+00,-7.899562120437622070e-01,-6.397601962089538574e-01,-9.280219674110412598e-01,-7.283728718757629395e-01,-9.961094260215759277e-01,-8.782382011413574219e-01,-1.056211471557617188e+00,-1.081456184387207031e+00,-7.385038137435913086e-01,-8.541638255119323730e-01,-9.788509607315063477e-01,-5.737954378128051758e-01,-6.658530831336975098e-01,-7.809575200080871582e-01,-8.926730155944824219e-01,-6.733904480934143066e-01,-7.971299290657043457e-01,-2.858761847019195557e-01,-6.782197356224060059e-01,-6.189812421798706055e-01,-7.846493721008300781e-01,-3.772014975547790527e-01,-7.861658334732055664e-01,-3.256291151046752930e-01,-7.030693292617797852e-01,-8.287550210952758789e-01,-6.834696531295776367e-01,-6.932745575904846191e-01,-4.902767837047576904e-01,-7.678709626197814941e-01,-2.091613784432411194e-02,-4.627434909343719482e-01,-3.957544863224029541e-01,2.273379862308502197e-01,-8.893691003322601318e-02,8.091644197702407837e-02,1.481051146984100342e-01,-5.791068077087402344e-01,7.518330216407775879e-01,1.033329129219055176e+00,4.732781946659088135e-01
-1.196975827217102051e+00,-1.132940053939819336e+00,-6.265410184860229492e-01,-1.182426214218139648e+00,-1.057375788688659668e+00,-1.167128682136535645e+00,-1.218560695648193359e+00,-6.551553606986999512e-01,-1.028997659683227539e+00,-9.287946820259094238e-01,-7.453168034553527832e-01,-9.837027192115783691e-01,-7.023127675056457520e-01,-1.061838984489440918e+00,-8.560810685157775879e-01,-1.019061446189880371e+00,-1.019515752792358398e+00,-7.971435189247131348e-01,-8.716553449630737305e-01,-1.009194612503051758e+00,-5.135527253150939941e-01,-6.167629361152648926e-01,-8.561968207359313965e-01,-8.516123890876770020e-01,-7.499299049377441406e-01,-7.878851294517517090e-01,-2.731464505195617676e-01,-6.595767736434936523e-01,-4.242425560951232910e-01,-7.169815301895141602e-01,-4.087119698524475098e-01,-7.417398691177368164e-01,-4.694079160690307617e-01,-8.197944164276123047e-01,-6.836069822311401367e-01,-8.625848293304443359e-01,-7.048358917236328125e-01,-4.912054240703582764e-01,-6.977160573005676270e-01,-9.661915898323059082e-02,-5.015215277671813965e-01,-5.468518137931823730e-01,1.640234589576721191e-01,6.091710925102233887e-02,-2.200653776526451111e-02,1.192595586180686951e-01,-4.362320899963378906e-01,7.224096655845642090e-01,1.021509528160095215e+00,5.434277057647705078e-01
-1.168931722640991211e+00,-1.247534394264221191e+00,-6.247581839561462402e-01,-1.274716019630432129e+00,-1.099434971809387207e+00,-1.262681484222412109e+00,-1.170688986778259277e+00,-6.360123157501220703e-01,-1.104984521865844727e+00,-7.322018146514892578e-01,-7.101086974143981934e-01,-9.568315148353576660e-01,-6.539290547370910645e-01,-9.897924065589904785e-01,-8.805059790611267090e-01,-9.376240968704223633e-01,-1.014240980148315430e+00,-7.102274894714355469e-01,-9.220176935195922852e-01,-9.018680453300476074e-01,-5.921083688735961914e-01,-5.524767637252807617e-01,-9.139569997787475586e-01,-8.475309610366821289e-01,-6.342815756797790527e-01,-7.832619547843933105e-01,-2.327484786510467529e-01,-6.518734097480773926e-01,-5.790271759033203125e-01,-6.879976987838745117e-01,-4.024817347526550293e-01,-7.793441414833068848e-01,-3.763355612754821777e-01,-7.982558608055114746e-01,-8.715508580207824707e-01,-7.204090952873229980e-01,-5.861198306083679199e-01,-4.870614111423492432e-01,-6.968251466751098633e-01,5.312375724315643311e-02,-4.640785455703735352e-01,-5.485672950744628906e-01,1.015244349837303162e-01,1.301509886980056763e-02,4.292403906583786011e-02,1.503976881504058838e-01,-4.516144692897796631e-01,6.372901797294616699e-01,9.846774339675903320e-01,5.328904390335083008e-01
-1.136570453643798828e+00,-1.212286829948425293e+00,-6.787680983543395996e-01,-1.312963604927062988e+00,-1.100493669509887695e+00,-1.249526977539062500e+00,-1.201584100723266602e+00,-6.538519263267517090e-01,-1.075841188430786133e+00,-8.921834826469421387e-01,-6.941894292831420898e-01,-9.792745113372802734e-01,-7.540733218193054199e-01,-9.627571702003479004e-01,-8.175367712974548340e-01,-8.754718303680419922e-01,-1.028680682182312012e+00,-7.795815467834472656e-01,-8.774911165237426758e-01,-9.268401861190795898e-01,-4.301986992359161377e-01,-5.407778620719909668e-01,-8.162165284156799316e-01,-8.775418996810913086e-01,-7.227026224136352539e-01,-7.001221179962158203e-01,-1.985940039157867432e-01,-4.993112087249755859e-01,-5.800645947456359863e-01,-7.854071855545043945e-01,-4.715008735656738281e-01,-8.339282870292663574e-01,-4.885135591030120850e-01,-8.717647790908813477e-01,-8.523027896881103516e-01,-7.816632390022277832e-01,-6.347840428352355957e-01,-5.419065952301025391e-01,-6.140148639678955078e-01,1.186721399426460266e-01,-6.564954519271850586e-01,-4.261086285114288330e-01,2.325658798217773438e-01,-3.745243698358535767e-02,-5.537598207592964172e-02,6.316795945167541504e-02,-5.315491557121276855e-01,7.117455005645751953e-01,9.873301982879638672e-01,6.150958538055419922e-01
